GENE	ENSG00000188681	TEKT4P2	21	PSEUDO	-	9068360	9129752	ENST00000559466;ENST00000416067
GENE	ENSG00000223741	PSMD4P1	21	PSEUDO	-	36485982	36487411	ENST00000433951
GENE	ENSG00000160201	U2AF1	21	PROTEIN	-	43092955	43107587	ENST00000496462;ENST00000464750;ENST00000398137;ENST00000459639;ENST00000463599;ENST00000468039;ENST00000478282;ENST00000291552;ENST00000486519;ENST00000471250;ENST00000475639;ENST00000380276
GENE	ENSG00000225298	LINC00113	21	OTHER	+	27722378	27751233	ENST00000442550;ENST00000425376;ENST00000411460
GENE	ENSG00000223078	RNU2-55P	21	OTHER	-	23281735	23281909	ENST00000411146
GENE	ENSG00000230366	DSCR9	21	OTHER	+	37208502	37221736	ENST00000581640;ENST00000454482;ENST00000584840;ENST00000578829;ENST00000585273
GENE	ENSG00000224905	AP001347.1	21	OTHER	+	14027420	14144468	ENST00000448463;ENST00000432621;ENST00000428809
GENE	ENSG00000236332	AP001604.1	21	OTHER	+	27361163	27395787	ENST00000447384
GENE	ENSG00000215326	GPX1P2	21	PSEUDO	-	27143343	27143949	ENST00000429271
GENE	ENSG00000228107	AP000692.1	21	OTHER	+	36360629	36362040	ENST00000397184
GENE	ENSG00000229289	AP000431.1	21	OTHER	+	19130522	19134423	ENST00000424219
GENE	ENSG00000154736	ADAMTS5	21	PROTEIN	-	26917911	26966513	ENST00000284987
GENE	ENSG00000226935	LINC00161	21	OTHER	+	28539317	28540355	ENST00000455939;ENST00000412526
GENE	ENSG00000280346	FP236240.4	21	PSEUDO	-	6507016	6507389	ENST00000624353
GENE	ENSG00000274248	AJ011932.1	21	OTHER	+	45974488	45974953	ENST00000621707
GENE	ENSG00000200792	SNORA80A	21	OTHER	-	32377186	32377322	ENST00000363922
GENE	ENSG00000212479	U3	21	OTHER	-	29180424	29180639	ENST00000391177
GENE	ENSG00000251972	RNU6-123P	21	OTHER	-	25943043	25943145	ENST00000516163
GENE	ENSG00000233783	AP001442.1	21	OTHER	+	25928753	25942686	ENST00000596669;ENST00000600590;ENST00000597894;ENST00000617755;ENST00000599572;ENST00000456904;ENST00000596385
GENE	ENSG00000223822	EEF1A1P1	21	PSEUDO	+	23390257	23390996	ENST00000447052
GENE	ENSG00000235514	LLPHP2	21	PSEUDO	-	25762937	25763333	ENST00000436405
GENE	ENSG00000237731	RNGTTP1	21	PSEUDO	+	25643488	25644216	ENST00000420965
GENE	ENSG00000264002	RN7SL52P	21	OTHER	-	9902343	9902627	ENST00000584271
GENE	ENSG00000230061	TRPM2-AS	21	OTHER	-	44414587	44425272	ENST00000456880;ENST00000423310
GENE	ENSG00000154721	JAM2	21	PROTEIN	+	25639271	25717562	ENST00000471689;ENST00000477351;ENST00000400532;ENST00000480456;ENST00000312957;ENST00000492962;ENST00000460679
GENE	ENSG00000260583	AP000223.1	21	OTHER	-	25582769	25583326	ENST00000567517
GENE	ENSG00000283904	MIR155	21	OTHER	+	25573979	25574044	ENST00000385060
GENE	ENSG00000274749	KRTAP7-1	21	PROTEIN	-	30829038	30829759	ENST00000621162
GENE	ENSG00000236677	AP000688.4	21	OTHER	+	36060431	36064408	ENST00000436303
GENE	ENSG00000237864	LINC00322	21	OTHER	-	43322416	43332039	ENST00000450205
GENE	ENSG00000142182	DNMT3L	21	PROTEIN	-	44246338	44262216	ENST00000431166;ENST00000628202;ENST00000270172;ENST00000436357
GENE	ENSG00000156282	CLDN17	21	PROTEIN	-	30165563	30166756	ENST00000286808
GENE	ENSG00000183421	RIPK4	21	PROTEIN	-	41739368	41767106	ENST00000352483;ENST00000332512
GENE	ENSG00000234883	MIR155HG	21	OTHER	+	25561908	25575168	ENST00000456917
GENE	ENSG00000224541	AP001439.1	21	OTHER	+	26158090	26175824	ENST00000455275
GENE	ENSG00000213885	RPL13AP7	21	PSEUDO	+	25361820	25362431	ENST00000425147
GENE	ENSG00000280179	CU639417.6	21	OTHER	-	6084363	6091407	ENST00000624872;ENST00000623297
GENE	ENSG00000223768	LINC00205	21	OTHER	+	45293284	45297354	ENST00000433465
GENE	ENSG00000238627	RNA5SP489	21	OTHER	+	25202206	25202315	ENST00000410986
GENE	ENSG00000256073	URB1-AS1	21	OTHER	+	32393129	32393960	ENST00000534991
GENE	ENSG00000171587	DSCAM	21	PROTEIN	-	40010998	40847139	ENST00000404019;ENST00000617870;ENST00000400454
GENE	ENSG00000274662	RN7SKP236	21	OTHER	+	25101131	25101415	ENST00000410635
GENE	ENSG00000184012	TMPRSS2	21	PROTEIN	-	41464550	41531116	ENST00000489201;ENST00000458356;ENST00000424093;ENST00000463138;ENST00000488556;ENST00000398585;ENST00000332149;ENST00000454499;ENST00000469395;ENST00000497881;ENST00000455813
GENE	ENSG00000232512	AP000233.2	21	OTHER	+	25095021	25103670	ENST00000418942;ENST00000453802
GENE	ENSG00000244278	AP000235.1	21	OTHER	+	25055534	25069906	ENST00000424017
GENE	ENSG00000232124	AP001057.1	21	OTHER	+	44201289	44202696	ENST00000437557
GENE	ENSG00000235564	AP000477.2	21	OTHER	-	23960904	23967273	ENST00000447405
GENE	ENSG00000231986	AP000474.1	21	OTHER	-	23888797	23890541	ENST00000441465
GENE	ENSG00000273796	BX322562.1	21	OTHER	-	45403808	45404369	ENST00000617004
GENE	ENSG00000142188	TMEM50B	21	PROTEIN	-	33432484	33480011	ENST00000459909;ENST00000432504;ENST00000441128;ENST00000474272;ENST00000542230;ENST00000442441;ENST00000484377;ENST00000420455;ENST00000470682;ENST00000468874
GENE	ENSG00000231058	MSANTD2P1	21	PSEUDO	+	23101222	23103074	ENST00000445341
GENE	ENSG00000219368	ZNF299P	21	PSEUDO	-	23090027	23091831	ENST00000406845
GENE	ENSG00000279414	CR392039.2	21	PSEUDO	-	9026820	9027329	ENST00000623182
GENE	ENSG00000224100	AP001630.1	21	OTHER	-	42964638	42965363	ENST00000428410
GENE	ENSG00000223488	MAPK6PS2	21	PSEUDO	-	22436289	22438349	ENST00000379571
GENE	ENSG00000279648	AP000432.2	21	OTHER	+	17705407	17707455	ENST00000624164
GENE	ENSG00000226043	AP000561.1	21	OTHER	+	22209938	22420819	ENST00000444130
GENE	ENSG00000233215	LINC01687	21	OTHER	-	22008943	22098459	ENST00000420255;ENST00000419467;ENST00000416327
GENE	ENSG00000160216	AGPAT3	21	PROTEIN	+	43865185	43986536	ENST00000484865;ENST00000481319;ENST00000479117;ENST00000422850;ENST00000498670;ENST00000546158;ENST00000398061;ENST00000327505;ENST00000467358;ENST00000448287;ENST00000474735;ENST00000291572;ENST00000398058;ENST00000445582;ENST00000497909;ENST00000398063;ENST00000457068;ENST00000448845
GENE	ENSG00000227075	AP000472.1	21	OTHER	-	21933314	21975681	ENST00000452500
GENE	ENSG00000237444	AP001342.1	21	PSEUDO	-	25031004	25031529	ENST00000423389
GENE	ENSG00000251778	SNORA3	21	OTHER	+	41882204	41882300	ENST00000515969
GENE	ENSG00000233997	LINC01425	21	OTHER	+	21746972	21797415	ENST00000430060;ENST00000425979
GENE	ENSG00000223870	AP000233.1	21	OTHER	+	25127468	25135247	ENST00000426609
GENE	ENSG00000237325	AP000563.1	21	PSEUDO	+	31452465	31453223	ENST00000490865
GENE	ENSG00000237527	AF241725.1	21	OTHER	-	21655037	21686329	ENST00000416182
GENE	ENSG00000226771	AP001136.1	21	OTHER	-	21223294	21226829	ENST00000425058
GENE	ENSG00000154654	NCAM2	21	PROTEIN	+	20998314	21543329	ENST00000484983;ENST00000400546;ENST00000486367;ENST00000284894;ENST00000461281
GENE	ENSG00000229761	RPS20P1	21	PSEUDO	-	35724746	35725100	ENST00000434853
GENE	ENSG00000224924	LINC00320	21	OTHER	-	20742589	20803216	ENST00000419299;ENST00000437238;ENST00000416768;ENST00000452561;ENST00000435279
GENE	ENSG00000276738	AP001506.1	21	PSEUDO	+	20597952	20598163	ENST00000615444
GENE	ENSG00000233206	RPS3AP1	21	PSEUDO	-	20430442	20430762	ENST00000413190
GENE	ENSG00000226983	LINC01692	21	OTHER	+	24840549	25057746	ENST00000441009
GENE	ENSG00000234034	AP000959.1	21	OTHER	-	22500603	22520058	ENST00000441759
GENE	ENSG00000234439	KRT18P2	21	PSEUDO	-	20424948	20426206	ENST00000447938
GENE	ENSG00000188660	LINC00319	21	OTHER	+	43446600	43453893	ENST00000342757;ENST00000448049
GENE	ENSG00000154734	ADAMTS1	21	PROTEIN	-	26835746	26845409	ENST00000451462;ENST00000284984;ENST00000464589;ENST00000492656;ENST00000517452;ENST00000517777
GENE	ENSG00000223563	AP001599.1	21	OTHER	+	26889375	26939742	ENST00000426771
GENE	ENSG00000284550	MIR8069-1	21	OTHER	+	6859170	6859256	ENST00000616627
GENE	ENSG00000236400	KRTAP21-4P	21	PSEUDO	-	30741779	30742595	ENST00000454921
GENE	ENSG00000233676	FDPSP6	21	PSEUDO	+	20388333	20388845	ENST00000425091
GENE	ENSG00000186980	KRTAP23-1	21	PROTEIN	-	30348398	30348609	ENST00000334160
GENE	ENSG00000231620	AP000855.1	21	OTHER	+	19301612	19303739	ENST00000433210
GENE	ENSG00000226818	SLC6A6P1	21	PSEUDO	+	19244542	19246392	ENST00000413933
GENE	ENSG00000274868	pRNA	21	OTHER	+	8388897	8388987	ENST00000612139
GENE	ENSG00000160224	AIRE	21	PROTEIN	+	44285837	44298648	ENST00000530812;ENST00000291582;ENST00000337909;ENST00000527919;ENST00000397994
GENE	ENSG00000275950	MIR6724-1	21	OTHER	+	8205314	8205406	ENST00000616420
GENE	ENSG00000284448	MIR6501	21	OTHER	+	33550661	33550728	ENST00000290239
GENE	ENSG00000142168	SOD1	21	PROTEIN	+	31659621	31668931	ENST00000470944;ENST00000476106;ENST00000389995;ENST00000270142
GENE	ENSG00000265841	MIR548X	21	OTHER	-	18686089	18686164	ENST00000580069
GENE	ENSG00000228708	AL109763.1	21	OTHER	-	18477357	18486599	ENST00000455391
GENE	ENSG00000237484	LINC01684	21	OTHER	+	24428739	24547942	ENST00000415182;ENST00000423581;ENST00000453784
GENE	ENSG00000231755	CHODL-AS1	21	OTHER	-	17835015	17885608	ENST00000447175
GENE	ENSG00000156273	BACH1	21	PROTEIN	+	29194070	29630751	ENST00000462262;ENST00000422809;ENST00000547141;ENST00000399921;ENST00000548467;ENST00000435072;ENST00000546469;ENST00000468059;ENST00000447177;ENST00000550131;ENST00000451655;ENST00000548219;ENST00000286800
GENE	ENSG00000142173	COL6A2	21	PROTEIN	+	46098096	46132849	ENST00000413758;ENST00000485591;ENST00000397763;ENST00000300527;ENST00000310645;ENST00000460886;ENST00000409416;ENST00000436769
GENE	ENSG00000244676	AL109761.1	21	OTHER	+	17793487	17810845	ENST00000454737;ENST00000428689
GENE	ENSG00000154642	C21orf91	21	PROTEIN	-	17788966	17819386	ENST00000482915;ENST00000493464;ENST00000400559;ENST00000284881;ENST00000400558;ENST00000405964
GENE	ENSG00000240770	C21orf91-OT1	21	OTHER	-	17763314	17792523	ENST00000439392;ENST00000430401;ENST00000430815
GENE	ENSG00000226956	AP000432.1	21	OTHER	-	17659275	17660384	ENST00000416641
GENE	ENSG00000223608	DSCR4-IT1	21	OTHER	-	38006543	38010618	ENST00000417138
GENE	ENSG00000280594	BTG3-AS1	21	OTHER	+	17611743	17633199	ENST00000630155;ENST00000626994
GENE	ENSG00000231236	AP001605.1	21	OTHER	-	27358884	27448579	ENST00000420186
GENE	ENSG00000171189	GRIK1	21	PROTEIN	-	29536932	29940033	ENST00000472429;ENST00000399907;ENST00000389124;ENST00000327783;ENST00000389125;ENST00000399909;ENST00000399913;ENST00000399914
GENE	ENSG00000199962	Y_RNA	21	OTHER	+	17576797	17576906	ENST00000363092
GENE	ENSG00000278884	CU634019.2	21	OTHER	+	7020598	7025166	ENST00000625184
GENE	ENSG00000215317	THUMPD1P1	21	PSEUDO	-	28901778	28903697	ENST00000400014
GENE	ENSG00000189169	KRTAP10-12	21	PROTEIN	+	44697171	44698044	ENST00000618832;ENST00000400365
GENE	ENSG00000154727	GABPA	21	PROTEIN	+	25734569	25772460	ENST00000400075;ENST00000487266;ENST00000354828
GENE	ENSG00000278158	AP001059.3	21	OTHER	+	44241846	44242081	ENST00000619053
GENE	ENSG00000224832	LINC01689	21	OTHER	-	24304549	24321377	ENST00000416218
GENE	ENSG00000275631	U1	21	OTHER	+	9646824	9647000	ENST00000620684
GENE	ENSG00000200754	Y_RNA	21	OTHER	-	17527139	17527247	ENST00000363884
GENE	ENSG00000154639	CXADR	21	PROTEIN	+	17512381	17593579	ENST00000400169;ENST00000284878;ENST00000400165;ENST00000400166;ENST00000356275
GENE	ENSG00000275469	MIR6130	21	OTHER	+	23079283	23079392	ENST00000619419
GENE	ENSG00000279208	CR381653.2	21	PSEUDO	-	9369284	9376645	ENST00000624041
GENE	ENSG00000278903	CU633906.2	21	OTHER	+	6318433	6360415	ENST00000624847;ENST00000624576;ENST00000624165;ENST00000623738;ENST00000623989
GENE	ENSG00000232560	LINC01549	21	OTHER	+	17438889	17449185	ENST00000613691;ENST00000440664
GENE	ENSG00000234509	AP000253.1	21	OTHER	-	31653592	31659500	ENST00000449339
GENE	ENSG00000279493	FP565260.4	21	PROTEIN	+	5011798	5017145	ENST00000624081
GENE	ENSG00000235701	PCBP2P1	21	PSEUDO	-	39171129	39172106	ENST00000437262
GENE	ENSG00000252462	RNU6-113P	21	OTHER	+	17431546	17431647	ENST00000516653
GENE	ENSG00000160255	ITGB2	21	PROTEIN	-	44885952	44931989	ENST00000521995;ENST00000397850;ENST00000479202;ENST00000475170;ENST00000517819;ENST00000479849;ENST00000520389;ENST00000397852;ENST00000302347;ENST00000498666;ENST00000397857;ENST00000523323;ENST00000355153;ENST00000397854;ENST00000320216;ENST00000397846;ENST00000521987;ENST00000523663;ENST00000522931;ENST00000518033;ENST00000517563;ENST00000522688;ENST00000524251;ENST00000523126
GENE	ENSG00000277572	pRNA	21	OTHER	-	14075949	14076038	ENST00000613590
GENE	ENSG00000278181	AP000457.1	21	PSEUDO	+	17296218	17296596	ENST00000620221
GENE	ENSG00000264580	MIR5692B	21	OTHER	-	42950927	42951014	ENST00000579137
GENE	ENSG00000232886	AF212831.1	21	OTHER	-	16862874	16873691	ENST00000430064
GENE	ENSG00000159110	IFNAR2	21	PROTEIN	+	33229900	33265675	ENST00000443073;ENST00000413881;ENST00000382238;ENST00000342101;ENST00000417007;ENST00000447980;ENST00000382264;ENST00000404220;ENST00000342136;ENST00000420068
GENE	ENSG00000226996	AP000477.1	21	OTHER	+	24043256	24050286	ENST00000434859;ENST00000415269
GENE	ENSG00000270093	AP000473.2	21	OTHER	+	16643528	16645065	ENST00000602659
GENE	ENSG00000225267	RPL8P2	21	PSEUDO	-	30263379	30263881	ENST00000430538
GENE	ENSG00000175302	ANKRD30BP1	21	PSEUDO	-	13384248	13427773	ENST00000451052
GENE	ENSG00000225637	AP001046.1	21	OTHER	+	43363331	43366566	ENST00000435702
GENE	ENSG00000228798	AP000473.1	21	OTHER	+	16630826	16640683	ENST00000438762;ENST00000413645
GENE	ENSG00000269950	AP000962.1	21	OTHER	-	16574717	16582637	ENST00000602654
GENE	ENSG00000201984	Y_RNA	21	OTHER	-	29139282	29139384	ENST00000365114
GENE	ENSG00000199030	MIRLET7C	21	OTHER	+	16539827	16539911	ENST00000362160
GENE	ENSG00000237841	KRTAP19-9P	21	PSEUDO	-	30510306	30510497	ENST00000421795
GENE	ENSG00000160221	C21orf33	21	PROTEIN	+	44133604	44145723	ENST00000470545;ENST00000493883;ENST00000495007;ENST00000488392;ENST00000427803;ENST00000291577;ENST00000419699;ENST00000348499;ENST00000480786;ENST00000389690;ENST00000449622
GENE	ENSG00000207638	MIR99A	21	OTHER	+	16539088	16539169	ENST00000384906
GENE	ENSG00000186930	KRTAP6-2	21	PROTEIN	-	30598589	30598902	ENST00000334897
GENE	ENSG00000277991	FP236241.1	21	OTHER	-	7669396	7681742	ENST00000623797;ENST00000625005;ENST00000623643;ENST00000623783;ENST00000623374;ENST00000624633;ENST00000623190;ENST00000623637
GENE	ENSG00000184856	LINC00308	21	OTHER	+	22098616	22116528	ENST00000419431
GENE	ENSG00000142156	COL6A1	21	PROTEIN	+	45981736	46005050	ENST00000486023;ENST00000498614;ENST00000463060;ENST00000361866;ENST00000612273;ENST00000466285;ENST00000492851
GENE	ENSG00000230379	AP000146.1	21	OTHER	-	24938430	24992817	ENST00000441666;ENST00000444178;ENST00000454182
GENE	ENSG00000160190	SLC37A1	21	PROTEIN	+	42496007	42581440	ENST00000496416;ENST00000398343;ENST00000352133;ENST00000487951;ENST00000471277;ENST00000454800;ENST00000484887;ENST00000419522;ENST00000398341
GENE	ENSG00000270071	AP001172.1	21	OTHER	-	16291790	16308133	ENST00000602921
GENE	ENSG00000228184	SNX19P1	21	PSEUDO	+	13525598	13528579	ENST00000444901
GENE	ENSG00000189089	RIMKLBP1	21	PSEUDO	+	36050213	36051377	ENST00000408914
GENE	ENSG00000215386	MIR99AHG	21	OTHER	+	15928295	16627397	ENST00000602280;ENST00000602620;ENST00000418813;ENST00000441820;ENST00000453910;ENST00000602901;ENST00000602935;ENST00000419952;ENST00000602323;ENST00000435697;ENST00000602580;ENST00000619222;ENST00000456342;ENST00000602892;ENST00000602339;ENST00000602505;ENST00000400178;ENST00000635845;ENST00000428669;ENST00000445461
GENE	ENSG00000224018	AP000470.1	21	OTHER	-	24155169	24188342	ENST00000448063
GENE	ENSG00000278878	CU638689.1	21	OTHER	-	6667303	6670667	ENST00000624181;ENST00000623225
GENE	ENSG00000275592	VN1R7P	21	PSEUDO	+	10357399	10358620	ENST00000619242
GENE	ENSG00000264063	MIR3687-2	21	OTHER	+	8987369	8987430	ENST00000577708
GENE	ENSG00000227090	AP000402.1	21	OTHER	-	24886675	24902756	ENST00000446404
GENE	ENSG00000156261	CCT8	21	PROTEIN	-	29055804	29073797	ENST00000494296;ENST00000470450;ENST00000540844;ENST00000496121;ENST00000484403;ENST00000481059;ENST00000432178;ENST00000286788;ENST00000431234;ENST00000626972;ENST00000480359;ENST00000475205
GENE	ENSG00000278931	CR381670.1	21	PSEUDO	+	8857259	8880976	ENST00000624291
GENE	ENSG00000279773	AL050303.4	21	OTHER	-	13679299	13681138	ENST00000624520
GENE	ENSG00000230972	AP001116.1	21	OTHER	+	23065490	23131206	ENST00000421604
GENE	ENSG00000177692	DNAJC28	21	PROTEIN	-	33485529	33491720	ENST00000402202;ENST00000314399;ENST00000381947;ENST00000617313
GENE	ENSG00000279579	LINC01666	21	OTHER	+	8759076	8761335	ENST00000624813;ENST00000623794
GENE	ENSG00000252950	RNA5SP490	21	OTHER	+	32563074	32563210	ENST00000517141
GENE	ENSG00000157551	KCNJ15	21	PROTEIN	+	38157033	38307357	ENST00000398930;ENST00000328656;ENST00000398928;ENST00000398934;ENST00000417042;ENST00000547341;ENST00000398927;ENST00000612702;ENST00000398932;ENST00000443341;ENST00000549805;ENST00000419868;ENST00000549932;ENST00000549158;ENST00000613499;ENST00000551422;ENST00000547595;ENST00000548700;ENST00000438657;ENST00000398938;ENST00000398925
GENE	ENSG00000217026	RPL10P1	21	PSEUDO	-	27420379	27421023	ENST00000447844
GENE	ENSG00000184385	UMODL1-AS1	21	OTHER	-	42102133	42108534	ENST00000329015
GENE	ENSG00000281420	AP001052.1	21	PSEUDO	-	43748364	43748468	ENST00000626421
GENE	ENSG00000280614	FP236383.2	21	OTHER	-	8393418	8394341	ENST00000625598
GENE	ENSG00000278433	MIR6070	21	OTHER	-	43609886	43609989	ENST00000613967
GENE	ENSG00000224247	AJ009632.1	21	OTHER	-	15493931	15496124	ENST00000433588
GENE	ENSG00000279313	CU634019.4	21	OTHER	-	6994373	6997737	ENST00000623347
GENE	ENSG00000175894	TSPEAR	21	PROTEIN	-	44497891	44711580	ENST00000397916;ENST00000613245;ENST00000614657;ENST00000323084
GENE	ENSG00000186965	KRTAP19-2	21	PROTEIN	-	30487056	30487436	ENST00000334055
GENE	ENSG00000155307	SAMSN1	21	PROTEIN	-	14485227	14583402	ENST00000493640;ENST00000463807;ENST00000400564;ENST00000400566;ENST00000285670;ENST00000619120
GENE	ENSG00000227330	AF130417.1	21	OTHER	-	18022369	18114904	ENST00000432412
GENE	ENSG00000159200	RCAN1	21	PROTEIN	-	34513141	34615142	ENST00000463276;ENST00000492600;ENST00000313806;ENST00000620920;ENST00000381135;ENST00000482533;ENST00000443408;ENST00000487434;ENST00000487990;ENST00000609325;ENST00000489903;ENST00000481448;ENST00000381132;ENST00000399272
GENE	ENSG00000232010	AP001059.1	21	OTHER	+	44250812	44251520	ENST00000442785
GENE	ENSG00000274333	CU633967.1	21	OTHER	+	5553636	5614880	ENST00000611026;ENST00000623887;ENST00000624444;ENST00000624627;ENST00000624516;ENST00000623050;ENST00000619252;ENST00000623436;ENST00000623449;ENST00000624368;ENST00000623914;ENST00000624412;ENST00000622939
GENE	ENSG00000276077	CU633904.1	21	OTHER	+	7430658	7469007	ENST00000625115;ENST00000624461;ENST00000617062;ENST00000624791;ENST00000625096;ENST00000610988;ENST00000624907
GENE	ENSG00000221837	KRTAP10-9	21	PROTEIN	+	44627122	44628293	ENST00000616529;ENST00000484861;ENST00000397911
GENE	ENSG00000280800	FP671120.3	21	OTHER	-	8210383	8211306	ENST00000631211
GENE	ENSG00000230982	DSTNP1	21	PSEUDO	-	46653557	46654022	ENST00000419906
