geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
FUS	ENSG00000089280	DIP2C	ENSG00000151240	0	1	ENST00000280886_0:247_ENST00000254108_904:5119;ENST00000280886_0:247_ENST00000380244_872:1818
RRBP1	ENSG00000125844	TPM2	ENSG00000198467	0	1	ENST00000378292_0:733_ENST00000610403_766:3309;ENST00000378292_0:733_ENST00000246043_2194:4737;ENST00000378292_0:733_ENST00000360807_1184:3727;ENST00000378292_0:733_ENST00000377813_2498:5041;ENST00000645482_0:798_ENST00000360807_1184:3727;ENST00000378300_0:602_ENST00000455029_392:2485;ENST00000360958_0:602_ENST00000455029_392:2485;ENST00000647435_0:602_ENST00000455029_392:2485;ENST00000378300_0:602_ENST00000246043_2194:4737;ENST00000645482_0:798_ENST00000246043_2194:4737;ENST00000360958_0:602_ENST00000246043_2194:4737;ENST00000647435_0:602_ENST00000246043_2194:4737;ENST00000645482_0:798_ENST00000377807_1249:3792;ENST00000329305_0:590_ENST00000360807_1184:3727;ENST00000329305_0:590_ENST00000455029_392:2485;ENST00000329305_0:590_ENST00000246043_2194:4737;ENST00000329305_0:590_ENST00000610403_766:3309;ENST00000645482_0:798_ENST00000610403_766:3309;ENST00000645482_0:798_ENST00000377813_2498:5041;ENST00000378300_0:602_ENST00000610403_766:3309;ENST00000647435_0:602_ENST00000610403_766:3309;ENST00000360958_0:602_ENST00000610403_766:3309;ENST00000378300_0:602_ENST00000377813_2498:5041;ENST00000360958_0:602_ENST00000377813_2498:5041;ENST00000647435_0:602_ENST00000377813_2498:5041;ENST00000329305_0:590_ENST00000377807_1249:3792;ENST00000329305_0:590_ENST00000377813_2498:5041;ENST00000378292_0:733_ENST00000455029_392:2485;ENST00000378292_0:733_ENST00000377807_1249:3792;ENST00000645482_0:798_ENST00000455029_392:2485;ENST00000378300_0:602_ENST00000360807_1184:3727;ENST00000360958_0:602_ENST00000360807_1184:3727;ENST00000647435_0:602_ENST00000360807_1184:3727;ENST00000378300_0:602_ENST00000377807_1249:3792;ENST00000360958_0:602_ENST00000377807_1249:3792;ENST00000647435_0:602_ENST00000377807_1249:3792
GATAD2A	ENSG00000167491	ARHGEF12	ENSG00000196914	2	0	ENST00000358713_0:5510_ENST00000532993_1253:8753;ENST00000358713_0:5510_ENST00000397843_1258:9660;ENST00000404158_0:5776_ENST00000356641_1365:6891;ENST00000360315_0:5671_ENST00000532993_1253:8753;ENST00000404158_0:5776_ENST00000532993_1253:8753;ENST00000360315_0:5671_ENST00000397843_1258:9660;ENST00000358713_0:5510_ENST00000356641_1365:6891;ENST00000360315_0:5671_ENST00000356641_1365:6891;ENST00000404158_0:5776_ENST00000397843_1258:9660
DYNLRB1	ENSG00000125971	ACLY	ENSG00000131473	0	1	ENST00000590151_0:4289_ENST00000357156_117:675;ENST00000590151_0:4289_ENST00000374846_486:1044
KPNB1	ENSG00000108424	CALD1	ENSG00000122786	0	1	ENST00000540627_0:2185_ENST00000361901_1731:4114;ENST00000535458_0:2406_ENST00000495522_1598:2199;ENST00000540627_0:2185_ENST00000417172_1771:1915;ENST00000582097_0:1543_ENST00000417172_1771:1915;ENST00000290158_0:2510_ENST00000361675_2524:3612;ENST00000540627_0:2185_ENST00000495522_1598:2199;ENST00000582097_0:1543_ENST00000361675_2524:3612;ENST00000535458_0:2406_ENST00000417172_1771:1915;ENST00000540627_0:2185_ENST00000424922_1523:2124;ENST00000582097_0:1543_ENST00000393118_1811:4281;ENST00000582097_0:1543_ENST00000424922_1523:2124;ENST00000535458_0:2406_ENST00000424922_1523:2124;ENST00000290158_0:2510_ENST00000424922_1523:2124;ENST00000290158_0:2510_ENST00000422748_2064:2665;ENST00000582097_0:1543_ENST00000361901_1731:4114;ENST00000290158_0:2510_ENST00000495522_1598:2199;ENST00000290158_0:2510_ENST00000417172_1771:1915;ENST00000290158_0:2510_ENST00000361901_1731:4114;ENST00000540627_0:2185_ENST00000393118_1811:4281;ENST00000540627_0:2185_ENST00000361675_2524:3612;ENST00000540627_0:2185_ENST00000422748_2064:2665;ENST00000582097_0:1543_ENST00000422748_2064:2665;ENST00000535458_0:2406_ENST00000393118_1811:4281;ENST00000290158_0:2510_ENST00000393118_1811:4281;ENST00000535458_0:2406_ENST00000361675_2524:3612;ENST00000535458_0:2406_ENST00000422748_2064:2665;ENST00000582097_0:1543_ENST00000495522_1598:2199;ENST00000535458_0:2406_ENST00000361901_1731:4114
URB1	ENSG00000142207	MIS18A	ENSG00000159055	0	1	ENST00000382751_0:6750_ENST00000290130_389:1575
RPS5	ENSG00000083845	RPL35	ENSG00000136942	2	0	ENST00000601521_0:850_ENST00000348462_189:455;ENST00000596314_0:435_ENST00000348462_189:455;ENST00000598495_0:453_ENST00000348462_189:455;ENST00000196551_0:390_ENST00000348462_189:455;ENST00000596046_0:1167_ENST00000348462_189:455
GULP1	ENSG00000144366	NNMT	ENSG00000166741	0	1	ENST00000410051_0:348_ENST00000299964_1094:1610;ENST00000409580_0:670_ENST00000299964_1094:1610;ENST00000409843_0:625_ENST00000299964_1094:1610;ENST00000409805_0:254_ENST00000299964_1094:1610;ENST00000409830_0:417_ENST00000535401_626:1867;ENST00000409830_0:417_ENST00000299964_1094:1610;ENST00000359135_0:468_ENST00000299964_1094:1610;ENST00000409637_0:401_ENST00000299964_1094:1610;ENST00000409580_0:670_ENST00000535401_626:1867;ENST00000409637_0:401_ENST00000535401_626:1867;ENST00000359135_0:468_ENST00000535401_626:1867;ENST00000409609_0:703_ENST00000299964_1094:1610;ENST00000409805_0:254_ENST00000535401_626:1867;ENST00000409843_0:625_ENST00000535401_626:1867;ENST00000409927_0:333_ENST00000299964_1094:1610;ENST00000409927_0:333_ENST00000535401_626:1867;ENST00000409609_0:703_ENST00000535401_626:1867;ENST00000410051_0:348_ENST00000535401_626:1867
HCFC1	ENSG00000172534	AP2A2	ENSG00000183020	0	1	ENST00000534328_0:940_ENST00000310441_5300:8869;ENST00000525796_0:492_ENST00000444191_56:3624;ENST00000448903_0:939_ENST00000444191_56:3624;ENST00000332231_0:1011_ENST00000310441_5300:8869;ENST00000448903_0:939_ENST00000310441_5300:8869;ENST00000448903_0:939_ENST00000369984_4677:8375;ENST00000332231_0:1011_ENST00000444191_56:3624;ENST00000332231_0:1011_ENST00000369984_4677:8375;ENST00000534328_0:940_ENST00000444191_56:3624;ENST00000525796_0:492_ENST00000310441_5300:8869;ENST00000534328_0:940_ENST00000369984_4677:8375;ENST00000525796_0:492_ENST00000369984_4677:8375
MAX	ENSG00000125952	DCAF5	ENSG00000139990	0	1	ENST00000341516_0:362_ENST00000358664_302:1546;ENST00000557386_0:239_ENST00000358664_302:1546;ENST00000341516_0:362_ENST00000358402_309:1973;ENST00000557386_0:239_ENST00000358402_309:1973;ENST00000389997_0:219_ENST00000556892_295:474;ENST00000341516_0:362_ENST00000284165_320:3155;ENST00000557386_0:239_ENST00000556892_295:474;ENST00000389997_0:219_ENST00000555667_322:574;ENST00000389997_0:219_ENST00000557746_322:571;ENST00000389997_0:219_ENST00000556443_322:585;ENST00000341516_0:362_ENST00000618858_376:2141;ENST00000557386_0:239_ENST00000557277_317:728;ENST00000389997_0:219_ENST00000618858_376:2141;ENST00000557386_0:239_ENST00000556979_349:615;ENST00000389997_0:219_ENST00000284165_320:3155;ENST00000389997_0:219_ENST00000556979_349:615;ENST00000341516_0:362_ENST00000556979_349:615;ENST00000557386_0:239_ENST00000284165_320:3155;ENST00000341516_0:362_ENST00000555667_322:574;ENST00000341516_0:362_ENST00000557746_322:571;ENST00000341516_0:362_ENST00000557277_317:728;ENST00000341516_0:362_ENST00000556443_322:585;ENST00000557386_0:239_ENST00000556443_322:585;ENST00000557386_0:239_ENST00000557746_322:571;ENST00000557386_0:239_ENST00000555667_322:574;ENST00000341516_0:362_ENST00000556892_295:474;ENST00000389997_0:219_ENST00000557277_317:728;ENST00000389997_0:219_ENST00000358402_309:1973;ENST00000389997_0:219_ENST00000358664_302:1546;ENST00000557386_0:239_ENST00000618858_376:2141
FAM49B	ENSG00000153310	ILK	ENSG00000166333	0	1	ENST00000519070_0:509_ENST00000528995_575:1559;ENST00000522361_0:321_ENST00000528995_563:1559;ENST00000522361_0:321_ENST00000420936_729:1692;ENST00000519070_0:509_ENST00000537806_848:1801;ENST00000522361_0:321_ENST00000532063_613:1617;ENST00000522361_0:321_ENST00000537806_836:1801;ENST00000519070_0:509_ENST00000532063_625:1617;ENST00000519070_0:509_ENST00000420936_741:1692;ENST00000522361_0:321_ENST00000396751_1074:2074;ENST00000522361_0:321_ENST00000299421_802:1802;ENST00000519070_0:509_ENST00000299421_814:1802;ENST00000519070_0:509_ENST00000396751_1086:2074
PDE6G	ENSG00000185527	ARL16	ENSG00000214087	0	1	ENST00000622299_0:130_ENST00000331056_296:1029;ENST00000622299_0:130_ENST00000573076_772:1505;ENST00000397498_0:291_ENST00000331056_296:1029;ENST00000621051_0:291_ENST00000331056_296:1029;ENST00000622299_0:130_ENST00000571004_229:458;ENST00000621051_0:291_ENST00000571224_259:526;ENST00000397498_0:291_ENST00000571224_259:526;ENST00000622299_0:130_ENST00000574024_79:812;ENST00000621051_0:291_ENST00000574024_79:812;ENST00000397498_0:291_ENST00000574024_79:812;ENST00000397498_0:291_ENST00000573076_772:1505;ENST00000621051_0:291_ENST00000573076_772:1505;ENST00000622299_0:130_ENST00000571224_259:526;ENST00000621051_0:291_ENST00000571004_229:458;ENST00000397498_0:291_ENST00000571004_229:458
ZNF285	ENSG00000267508	ZNF229	ENSG00000278318	0	1	ENST00000613197_0:416_ENST00000544719_154:2793;ENST00000614049_0:527_ENST00000544719_154:2793;ENST00000613197_0:416_ENST00000614994_22:6012;ENST00000614049_0:527_ENST00000614994_22:6012
EHD4	ENSG00000103966	RPL7A	ENSG00000148303	0	1	ENST00000315731_0:121_ENST00000220325_595:6416;ENST00000426651_0:687_ENST00000220325_595:6416;ENST00000323345_0:154_ENST00000220325_595:6416
RBFOX2	ENSG00000100320	SERBP1	ENSG00000142864	0	1	ENST00000359369_0:559_ENST00000361219_428:2103;ENST00000397303_0:511_ENST00000370990_401:1621;ENST00000397303_0:511_ENST00000370994_444:6676;ENST00000262829_0:670_ENST00000370994_444:6676;ENST00000405409_0:907_ENST00000361219_428:2103;ENST00000262829_0:670_ENST00000370990_401:1621;ENST00000397303_0:511_ENST00000361219_428:2103;ENST00000262829_0:670_ENST00000361219_428:2103;ENST00000262829_0:670_ENST00000370995_415:3482;ENST00000449924_0:724_ENST00000370994_444:6676;ENST00000416721_0:601_ENST00000361219_428:2103;ENST00000416721_0:601_ENST00000370995_415:3482;ENST00000495377_0:93_ENST00000361219_428:2103;ENST00000397303_0:511_ENST00000370995_415:3482;ENST00000449924_0:724_ENST00000370995_415:3482;ENST00000405409_0:907_ENST00000370990_401:1621;ENST00000405409_0:907_ENST00000370994_444:6676;ENST00000359369_0:559_ENST00000370994_444:6676;ENST00000416721_0:601_ENST00000370990_401:1621;ENST00000495377_0:93_ENST00000370990_401:1621;ENST00000438146_0:748_ENST00000370990_401:1621;ENST00000495377_0:93_ENST00000370995_415:3482;ENST00000473487_0:562_ENST00000370994_444:6676;ENST00000438146_0:748_ENST00000361219_428:2103;ENST00000473487_0:562_ENST00000370995_415:3482;ENST00000438146_0:748_ENST00000370994_444:6676;ENST00000438146_0:748_ENST00000370995_415:3482;ENST00000359369_0:559_ENST00000370995_415:3482;ENST00000414461_0:535_ENST00000370995_415:3482;ENST00000416721_0:601_ENST00000370994_444:6676;ENST00000359369_0:559_ENST00000370990_401:1621;ENST00000495377_0:93_ENST00000370994_444:6676;ENST00000449924_0:724_ENST00000361219_428:2103;ENST00000473487_0:562_ENST00000361219_428:2103;ENST00000414461_0:535_ENST00000370990_401:1621;ENST00000449924_0:724_ENST00000370990_401:1621;ENST00000414461_0:535_ENST00000370994_444:6676;ENST00000405409_0:907_ENST00000370995_415:3482;ENST00000473487_0:562_ENST00000370990_401:1621;ENST00000414461_0:535_ENST00000361219_428:2103
DNAJA1	ENSG00000086061	GAPDH	ENSG00000111640	0	1	ENST00000229239_0:675_ENST00000330899_945:2381;ENST00000396856_0:70_ENST00000330899_945:2381;ENST00000396856_0:76_ENST00000330899_951:2381;ENST00000229239_0:681_ENST00000330899_951:2381
COL6A1	ENSG00000142156	MSL1	ENSG00000188895	0	1	ENST00000612273_0:884_ENST00000578648_1485:2267;ENST00000361866_0:916_ENST00000578648_1485:2267;ENST00000361866_0:916_ENST00000579565_979:1401;ENST00000612273_0:884_ENST00000579565_979:1401;ENST00000361866_0:916_ENST00000398532_1819:4707;ENST00000612273_0:884_ENST00000398532_1819:4707
COL6A1	ENSG00000142156	GPX4	ENSG00000167468	0	1	ENST00000612273_0:1254_ENST00000622390_667:1002;ENST00000612273_0:1254_ENST00000611653_466:793;ENST00000612273_0:1254_ENST00000616066_589:924;ENST00000361866_0:1286_ENST00000622390_667:1002;ENST00000361866_0:1286_ENST00000616066_589:924;ENST00000361866_0:1286_ENST00000354171_581:919;ENST00000361866_0:1286_ENST00000587648_424:536;ENST00000612273_0:1254_ENST00000587648_424:536;ENST00000612273_0:1254_ENST00000354171_581:919;ENST00000361866_0:1286_ENST00000611653_466:793
COL6A1	ENSG00000142156	C12orf75	ENSG00000235162	0	1	ENST00000612273_0:490_ENST00000549934_77:291;ENST00000361866_0:522_ENST00000549934_77:291;ENST00000361866_0:522_ENST00000443585_309:1366;ENST00000612273_0:490_ENST00000443585_309:1366
MTMR2	ENSG00000087053	SIL1	ENSG00000120725	0	1	ENST00000394817_0:583_ENST00000409459_1269:3420;ENST00000509534_0:687_ENST00000352297_1210:3350;ENST00000394817_0:593_ENST00000444541_1125:2018;ENST00000394817_0:583_ENST00000346299_1324:4681;ENST00000394817_0:583_ENST00000393223_1324:4681;ENST00000508639_0:639_ENST00000352297_1210:3350;ENST00000509534_0:687_ENST00000444541_1125:2018;ENST00000394817_0:583_ENST00000352297_1200:3350;ENST00000509534_0:677_ENST00000444541_1115:2018;ENST00000265195_0:599_ENST00000444541_1125:2018;ENST00000265195_0:589_ENST00000444541_1115:2018;ENST00000265195_0:589_ENST00000352297_1200:3350;ENST00000509534_0:677_ENST00000346299_1324:4681;ENST00000509534_0:677_ENST00000393223_1324:4681;ENST00000265195_0:589_ENST00000409459_1269:3420;ENST00000265195_0:599_ENST00000409459_1279:3420;ENST00000394817_0:593_ENST00000352297_1210:3350;ENST00000508639_0:639_ENST00000346299_1334:4681;ENST00000508639_0:639_ENST00000393223_1334:4681;ENST00000509534_0:677_ENST00000352297_1200:3350;ENST00000265195_0:599_ENST00000346299_1334:4681;ENST00000265195_0:599_ENST00000393223_1334:4681;ENST00000508639_0:629_ENST00000352297_1200:3350;ENST00000508639_0:639_ENST00000409459_1279:3420;ENST00000508639_0:629_ENST00000409459_1269:3420;ENST00000265195_0:599_ENST00000352297_1210:3350;ENST00000508639_0:629_ENST00000393223_1324:4681;ENST00000508639_0:629_ENST00000346299_1324:4681;ENST00000508639_0:639_ENST00000444541_1125:2018;ENST00000508639_0:629_ENST00000444541_1115:2018;ENST00000265195_0:589_ENST00000393223_1324:4681;ENST00000265195_0:589_ENST00000346299_1324:4681;ENST00000394817_0:583_ENST00000444541_1115:2018;ENST00000394817_0:593_ENST00000409459_1279:3420;ENST00000509534_0:687_ENST00000409459_1279:3420;ENST00000509534_0:677_ENST00000409459_1269:3420;ENST00000509534_0:687_ENST00000346299_1334:4681;ENST00000509534_0:687_ENST00000393223_1334:4681;ENST00000394817_0:593_ENST00000346299_1334:4681;ENST00000394817_0:593_ENST00000393223_1334:4681
NPC2	ENSG00000119655	ZNF410	ENSG00000119725	0	1	ENST00000556009_0:506_ENST00000555044_1592:2601;ENST00000434013_0:474_ENST00000334521_1448:2193;ENST00000555619_0:679_ENST00000555044_1592:2601;ENST00000556009_0:506_ENST00000540593_1627:1722;ENST00000434013_0:474_ENST00000324593_1517:2293;ENST00000555619_0:679_ENST00000540593_1627:1722;ENST00000434013_0:474_ENST00000442160_1761:2076;ENST00000556009_0:506_ENST00000557214_501:663;ENST00000434013_0:474_ENST00000557214_501:663;ENST00000555619_0:679_ENST00000557214_501:663;ENST00000434013_0:474_ENST00000540593_1627:1722;ENST00000434013_0:474_ENST00000555044_1592:2601;ENST00000556009_0:506_ENST00000324593_1517:2293;ENST00000555619_0:679_ENST00000442160_1761:2076;ENST00000555619_0:679_ENST00000334521_1448:2193;ENST00000556009_0:506_ENST00000334521_1448:2193;ENST00000555619_0:679_ENST00000324593_1517:2293;ENST00000556009_0:506_ENST00000442160_1761:2076
DNAJC11	ENSG00000007923	EYA3	ENSG00000158161	0	1	ENST00000377577_0:502_ENST00000436342_1642:5943;ENST00000294401_0:502_ENST00000436342_1642:5943;ENST00000377577_0:502_ENST00000540618_1584:5885;ENST00000294401_0:502_ENST00000540618_1584:5885;ENST00000451196_0:306_ENST00000540618_1584:5885;ENST00000451196_0:306_ENST00000436342_1642:5943;ENST00000426784_0:380_ENST00000373864_1279:2459;ENST00000426784_0:380_ENST00000540618_1584:5885;ENST00000451196_0:306_ENST00000373864_1279:2459;ENST00000451196_0:306_ENST00000373871_1781:6085;ENST00000294401_0:502_ENST00000373864_1279:2459;ENST00000377577_0:502_ENST00000373871_1781:6085;ENST00000294401_0:502_ENST00000373871_1781:6085;ENST00000377577_0:502_ENST00000373864_1279:2459;ENST00000426784_0:380_ENST00000436342_1642:5943;ENST00000426784_0:380_ENST00000373871_1781:6085
STX6	ENSG00000135823	TOR1AIP2	ENSG00000169905	0	2	ENST00000542060_0:483_ENST00000367612_242:7905;ENST00000258301_0:273_ENST00000367612_242:7905
ABHD17A	ENSG00000129968	EGFR	ENSG00000146648	2	0	ENST00000454757_0:2172_ENST00000590661_492:1079;ENST00000454757_0:2172_ENST00000292577_961:1757;ENST00000455089_0:2183_ENST00000590661_492:1079;ENST00000638463_0:1443_ENST00000590661_492:1079;ENST00000275493_0:2238_ENST00000292577_961:1757;ENST00000455089_0:2183_ENST00000292577_961:1757;ENST00000455089_0:2183_ENST00000250974_1000:1630;ENST00000275493_0:2238_ENST00000250974_1000:1630;ENST00000638463_0:1443_ENST00000292577_961:1757;ENST00000638463_0:1443_ENST00000250974_1000:1630;ENST00000454757_0:2172_ENST00000250974_1000:1630;ENST00000275493_0:2238_ENST00000590661_492:1079
GAPDH	ENSG00000111640	MED27	ENSG00000160563	0	1	ENST00000292035_0:649_ENST00000396859_188:1256;ENST00000292035_0:649_ENST00000396858_248:1292;ENST00000292035_0:649_ENST00000229239_775:1875;ENST00000292035_0:649_ENST00000396856_170:1266;ENST00000292035_0:649_ENST00000396861_260:1348
RPS10	ENSG00000124614	ACTG1	ENSG00000184009	0	1	ENST00000648437_0:428_ENST00000570382_431:471;ENST00000644393_0:428_ENST00000570382_431:471;ENST00000326199_0:484_ENST00000570382_431:471;ENST00000644700_0:426_ENST00000570382_431:471;ENST00000621356_0:621_ENST00000570382_431:471;ENST00000344700_0:411_ENST00000570382_431:471;ENST00000464218_0:455_ENST00000570382_431:471;ENST00000467531_0:617_ENST00000570382_431:471
PSMB4	ENSG00000159377	FLNA	ENSG00000196924	1	1	ENST00000422373_0:6604_ENST00000290541_747:964;ENST00000444578_0:322_ENST00000290541_747:964;ENST00000360319_0:6393_ENST00000290541_747:964;ENST00000369850_0:6628_ENST00000290541_747:964;ENST00000369856_0:6356_ENST00000290541_747:964
RHOC	ENSG00000155366	GTF2I	ENSG00000263001	0	1	ENST00000621734_0:2331_ENST00000285735_1473:2199;ENST00000614986_0:2334_ENST00000534717_329:574;ENST00000614986_0:2334_ENST00000369633_563:1295;ENST00000614986_0:2334_ENST00000425265_563:866;ENST00000614986_0:2334_ENST00000369632_687:1026;ENST00000614986_0:2334_ENST00000285735_1473:2199;ENST00000614986_0:2334_ENST00000369642_627:1355;ENST00000614986_0:2334_ENST00000369637_342:888;ENST00000573035_0:2467_ENST00000369638_444:1028;ENST00000620879_0:2271_ENST00000369638_444:1028;ENST00000621734_0:2331_ENST00000369642_627:1355;ENST00000614986_0:2334_ENST00000369638_444:1028;ENST00000573035_0:2467_ENST00000369633_563:1295;ENST00000573035_0:2467_ENST00000425265_563:866;ENST00000621734_0:2331_ENST00000339083_665:1418;ENST00000621734_0:2331_ENST00000369637_342:888;ENST00000621734_0:2331_ENST00000369638_444:1028;ENST00000620879_0:2271_ENST00000369637_342:888;ENST00000573035_0:2467_ENST00000339083_665:1418;ENST00000620879_0:2271_ENST00000425265_563:866;ENST00000620879_0:2271_ENST00000369633_563:1295;ENST00000620879_0:2271_ENST00000369642_627:1355;ENST00000621734_0:2331_ENST00000425265_563:866;ENST00000621734_0:2331_ENST00000369633_563:1295;ENST00000614986_0:2334_ENST00000339083_665:1418;ENST00000573035_0:2467_ENST00000285735_1473:2199;ENST00000620879_0:2271_ENST00000285735_1473:2199;ENST00000621734_0:2331_ENST00000369632_687:1026;ENST00000620879_0:2271_ENST00000339083_665:1418;ENST00000621734_0:2331_ENST00000534717_329:574;ENST00000620879_0:2271_ENST00000534717_329:574;ENST00000573035_0:2467_ENST00000534717_329:574;ENST00000573035_0:2467_ENST00000369642_627:1355;ENST00000573035_0:2467_ENST00000369632_687:1026;ENST00000620879_0:2271_ENST00000369632_687:1026;ENST00000573035_0:2467_ENST00000369637_342:888
MTREX	ENSG00000039123	DNM2	ENSG00000079805	0	1	ENST00000389253_0:3561_ENST00000230640_605:4192
ELOVL1	ENSG00000066322	RBM39	ENSG00000131051	0	1	ENST00000621943_0:329_ENST00000253363_320:2488;ENST00000621943_0:329_ENST00000361162_681:2831;ENST00000621943_0:329_ENST00000374038_627:1026;ENST00000621943_0:329_ENST00000434927_431:716
SKP1	ENSG00000113558	CCDC14	ENSG00000175455	0	1	ENST00000488653_0:321_ENST00000522552_110:1683;ENST00000433542_0:291_ENST00000522552_110:1683;ENST00000409697_0:173_ENST00000522552_110:1683;ENST00000310351_0:142_ENST00000522552_110:1683;ENST00000433542_0:291_ENST00000353411_184:9474;ENST00000310351_0:142_ENST00000521216_66:899;ENST00000433542_0:291_ENST00000328392_96:572;ENST00000409697_0:173_ENST00000521216_66:899;ENST00000488653_0:321_ENST00000521216_66:899;ENST00000488653_0:321_ENST00000328392_96:572;ENST00000409697_0:173_ENST00000328392_96:572;ENST00000409697_0:173_ENST00000353411_184:9474;ENST00000488653_0:321_ENST00000353411_184:9474;ENST00000310351_0:142_ENST00000328392_96:572;ENST00000310351_0:142_ENST00000353411_184:9474;ENST00000433542_0:291_ENST00000521216_66:899
